1750
2508
3252
5265
8454
16664
30033
62860
1646
2115
3608
5765
11088
20778
35088
62641
1732
2450
4054
6608
12783
22263
39045
68142
1559
2342
3909
7590
11742
19543
37223
65669
1617
2085
3135
6555
11025
18941
34549
65886
1646
2116
3335
5893
10180
16253
33366
61926
2423
3352
4687
6433
9084
19578
40855
70919
1562
2487
5057
8123
12280
22608
35878
71791
1906
2382
2942
4598
8635
14817
31952
66329
2084
2084
3985
6636
10879
17319
34663
77670
1608
1827
2241
4911
8863
15490
30826
55809
1910
2920
5189
6297
11671
19242
33391
69123
1594
2235
3239
6717
13514
22028
38947
76825
1895
3555
4264
8066
13885
19264
33927
67707
1682
1742
3169
3805
8116
21784
37499
71702
1832
2253
3463
6599
12792
23170
41227
73717
1849
2798
4671
6723
12073
19105
33747
69116
1875
2846
4536
6797
9972
18975
35985
61808
1770
2239
4674
6272
11237
17849
31321
58497
1810
2425
3080
5362
8583
16533
33279
66285
1644
2766
3377
5335
8995
15893
29079
58758
1564
2404
3330
5521
8853
16677
34582
58446
2256
2715
3500
5501
9886
16248
30404
63852
2598
4064
5448
7252
12008
21187
37040
61281
1599
2579
3344
5580
9267
16697
35419
67807
1618
1759
3332
6182
12974
21431
35248
63208
1619
1719
3079
6628
11007
19779
33686
65861
1564
2185
2866
5003
8229
13389
28838
61544
1619
2327
3052
5761
10155
17774
32665
65463
1853
1954
2900
4379
8602
16581
35827
67360
1795
2644
3014
4445
8801
17063
33063
65920
1591
2440
3854
6664
10041
17603
30627
64898
1816
1966
2316
5349
9537
20519
37269
70356
3590
3929
5341
7566
10069
19185
38524
68008
2493
3550
5020
7754
12382
20565
38114
71851
1825
2211
3692
6010
9594
17119
35671
67360
1645
2585
3514
6132
10889
19814
32606
59325
1621
1723
3667
6144
10070
17856
32455
55774
2571
3465
4325
6794
10795
16198
33572
60890
1809
2110
3733
6034
10232
22250
39757
62951
1620
2050
3948
6272
7736
14937
28960
53861
1644
2031
2179
4275
6576
14438
33954
62569
1620
2007
4146
6189
12449
22676
40129
69116
2877
2939
5234
6522
10213
20323
37347
68421
1593
2021
2414
4746
9412
16726
31617
58614
2665
3216
4279
7020
10680
18208
31256
57785
1819
1882
3842
7605
14573
25429
44579
77975
1770
2239
4466
5572
11230
17730
35288
60699
1619
1679
2592
4611
9352
19985
34799
66856
1721
2108
2846
4551
7797
17439
35005
64408
1701
2050
2155
4882
8778
17914
31139
69127
1618
2819
3382
5285
7722
15791
32421
64703
1646
2585
3153
5190
8511
16557
29378
56226
2056
2598
3915
7413
12011
21327
36619
66090
1590
2185
2992
5109
7871
14696
30413
60355
1829
2399
4480
7507
14083
23982
38453
67648
1758
2458
3493
5352
8351
16034
27932
59204
2052
2812
4495
9824
16292
26538
43569
74320
1869
3127
4675
7163
12254
18179
35332
65657
1598
2075
4696
6593
11599
19669
34702
60873
1614
1671
5134
7774
13036
22763
37846
62001
2002
2595
4617
8306
14228
24017
38740
66406
1645
2185
3502
4832
10821
17381
31141
63016
1789
2194
4035
7260
11328
19961
39172
71486
1792
2513
3630
5030
8934
17257
31397
60787
2942
4280
5221
7207
13560
22916
33966
62394
1603
2144
5009
8322
12411
20106
35726
62594
1887
2274
3637
5729
10095
19324
35371
69649
1955
2172
3690
4974
10423
17049
34258
62139
1645
2106
3749
6571
9431
15256
29503
61269
1564
1783
3068
4080
7616
14856
31601
62755
1617
2572
2819
5421
9830
14836
33052
66236
1591
2507
3441
5086
9052
17581
32189
56043
1874
2740
3460
6036
10539
17939
35160
70257
1800
2269
2853
5054
10957
21484
36940
69833
1591
2010
3021
4453
8873
18690
33829
67155
1907
2417
3074
6591
11296
22030
36745
67590
1616
1675
3213
5087
8866
16257
33502
59339
2490
2797
3714
6489
10734
20357
35401
71261
1602
2067
3924
5111
8314
13860
24507
60194
1618
2005
3799
5476
10150
17592
35959
67902
1977
2323
4431
6525
10269
18457
36783
63696
1619
1678
2730
7405
10700
19182
33587
60061
1949
2418
3663
6053
10191
17728
35827
67360
1618
2005
4369
7589
10034
16716
32167
63495
1713
2102
4506
6194
10075
16509
36312
72210
1926
2553
3506
5771
9082
16928
30326
58371
2552
4575
5069
7388
12698
22263
37983
64740
1911
2297
3263
5933
9362
16637
30373
56333
1644
3025
4609
6628
10033
18172
31575
56795
1891
4651
5715
8222
13089
23044
36213
67763
2527
2955
4303
5897
9885
18940
34854
62252
1715
2213
3429
6739
12104
21395
39236
62990
2477
3984
4760
6866
11676
18567
34605
71282
1815
2325
6362
9105
13490
22836
36001
64999
2090
3002
4150
6927
10243
18771
34998
68184
1620
1763
2293
3509
8081
13971
27728
59431
1612
2237
3268
7429
12519
20771
36516
75235
1840
2729
3623
5791
10881
20111
35491
69674
1634
2557
3008
7181
14996
22657
37880
81656
